"STUID","Y1E_ST1_1","Y1E_ST21_1","Y1E_ST21_2","Y1E_ST21_3","Y1E_ST25_1","Y1E_ST25_2","Y1E_ST25_3","Y1E_ST25_4","Y1E_ST25_5","Y1E_ENG_VS","Y1E_KOR_VS","Y1E_MATH_VS","Y1E_ST21_1R","Y1E_ST21_2R","Y1E_ST21_3R","성장신념","수업태도","학업성취도"
10871,1,5,5,5,3,3,4,3,3,372.42,365.82,524.3,1,1,1,1,3.2,420.846666666667
10872,1,1,1,1,4,4,4,4,4,492.19,600.02,495.57,5,5,5,5,4,529.26
10873,1,2,3,5,4,4,3,3,4,421.08,345.97,434.02,4,3,1,3,3.6,400.356666666667
10874,1,1,1,1,4,4,4,3,3,492.19,441.24,651.5,5,5,5,5,3.6,528.31
10875,1,2,1,1,3,5,4,4,2,492.19,413.45,524.3,4,5,5,4.33333333333333,3.6,476.646666666667
10876,2,2,1,1,5,5,4,3,3,492.19,405.52,594.05,4,5,5,4.33333333333333,4,497.253333333333
10877,2,1,1,1,4,5,4,5,4,421.08,409.48,392.98,5,5,5,5,4.4,407.846666666667
10878,2,1,1,1,5,4,5,3,3,492.19,600.02,594.05,5,5,5,5,4,562.086666666667
10879,2,1,1,1,5,5,5,4,4,492.19,600.02,450.43,5,5,5,5,4.6,514.213333333333
10880,2,2,3,2,4,4,4,4,4,492.19,469.03,524.3,4,3,4,4,4,495.173333333333
10881,2,1,1,1,4,5,5,4,4,421.08,381.7,495.57,5,5,5,5,4.4,432.783333333333
10882,2,4,3,4,4,4,3,2,2,492.19,405.52,NA,2,3,2,2,3,NA
10883,2,3,3,3,3,3,3,3,3,492.19,433.3,466.85,3,3,3,3,3,464.113333333333
10884,2,1,1,1,4,4,5,1,4,383.65,449.18,421.71,5,5,5,5,3.6,418.18
10885,2,3,3,3,4,4,3,3,3,421.08,433.3,450.43,3,3,3,3,3.4,434.936666666667
10886,2,2,2,2,4,4,4,4,4,383.65,389.64,405.29,4,4,4,4,4,392.86
10887,2,1,1,1,5,4,4,5,5,492.19,449.18,565.33,5,5,5,5,4.6,502.233333333333
10888,2,1,1,1,5,5,4,3,3,421.08,600.02,565.33,5,5,5,5,4,528.81
10889,2,1,4,2,4,4,4,2,4,492.19,524.6,466.85,5,2,4,4.66666666666667,3.6,494.546666666667
10890,2,2,3,1,5,5,5,4,3,376.16,600.02,466.85,4,3,5,4.33333333333333,4.4,481.01
10891,1,2,3,2,5,4,5,4,4,492.19,405.52,651.5,4,3,4,4,4.4,516.403333333333
10892,1,4,1,1,4,5,4,4,2,492.19,345.97,594.05,2,5,5,3,3.8,477.403333333333
10893,1,2,3,2,3,4,4,4,4,368.68,389.64,434.02,4,3,4,4,3.8,397.446666666667
10894,1,1,2,1,4,5,5,5,3,421.08,433.3,594.05,5,4,5,5,4.4,482.81
10895,1,5,5,1,3,5,1,1,1,383.65,361.85,450.43,1,1,5,2.33333333333333,2.2,398.643333333333
10896,1,1,1,1,5,5,5,4,5,421.08,413.45,651.5,5,5,5,5,4.8,495.343333333333
10897,1,5,2,4,4,5,4,5,5,383.65,361.85,421.71,1,4,2,1.33333333333333,4.6,389.07
10898,1,1,1,1,4,4,2,1,1,368.68,286.43,434.02,5,5,5,5,2.4,363.043333333333
10899,1,1,1,1,5,5,5,4,4,492.19,401.55,594.05,5,5,5,5,4.6,495.93
10900,1,3,3,2,4,3,1,1,1,492.19,338.04,524.3,3,3,4,3.33333333333333,2,451.51
10901,1,3,3,3,4,4,3,4,4,421.08,310.25,405.29,3,3,3,3,3.8,378.873333333333
10902,2,1,1,1,4,4,4,3,3,383.65,409.48,434.02,5,5,5,5,3.6,409.05
10903,2,2,2,2,4,4,3,3,3,368.68,413.45,495.57,4,4,4,4,3.4,425.9
10904,2,1,2,2,4,5,4,2,3,421.08,409.48,565.33,5,4,4,4.66666666666667,3.6,465.296666666667
10905,2,1,1,1,5,5,5,3,3,492.19,409.48,450.43,5,5,5,5,4.2,450.7
10906,2,1,1,1,4,4,5,5,1,492.19,405.52,466.85,5,5,5,5,3.8,454.853333333333
10907,2,1,1,1,4,4,4,4,2,376.16,353.91,466.85,5,5,5,5,3.6,398.973333333333
10908,2,1,1,1,5,5,5,3,4,492.19,524.6,565.33,5,5,5,5,4.4,527.373333333333
10909,2,1,2,2,3,3,4,2,4,492.19,334.07,421.71,5,4,4,4.66666666666667,3.2,415.99
10910,2,2,2,2,4,4,5,3,3,421.08,381.7,565.33,4,4,4,4,3.8,456.036666666667
10911,2,1,2,1,4,4,4,3,3,492.19,365.82,651.5,5,4,5,5,3.6,503.17
10912,2,1,1,1,5,5,4,5,5,492.19,421.39,565.33,5,5,5,5,4.8,492.97
10913,2,1,1,1,5,5,5,3,5,421.08,469.03,565.33,5,5,5,5,4.6,485.146666666667
10914,2,2,2,1,3,5,3,3,3,342.48,290.4,327.33,4,4,5,4.33333333333333,3.4,320.07
10915,2,1,1,1,5,5,4,4,4,383.65,361.85,466.85,5,5,5,5,4.4,404.116666666667
10916,2,2,2,2,4,4,4,4,4,492.19,377.73,524.3,4,4,4,4,4,464.74
10917,2,5,3,3,3,3,2,3,3,368.68,361.85,495.57,1,3,3,1.66666666666667,2.8,408.7
10918,1,2,1,1,4,4,3,4,5,357.45,290.4,434.02,4,5,5,4.33333333333333,4,360.623333333333
10919,1,3,3,3,3,3,3,3,3,492.19,365.82,351.95,3,3,3,3,3,403.32
10920,1,2,1,1,2,3,4,2,2,492.19,405.52,524.3,4,5,5,4.33333333333333,2.6,474.003333333333
10921,1,5,1,1,3,3,3,5,3,357.45,338.04,466.85,1,5,5,2.33333333333333,3.4,387.446666666667
10922,1,2,2,2,4,4,4,3,4,492.19,469.03,524.3,4,4,4,4,3.8,495.173333333333
10923,1,1,4,3,3,3,4,5,5,421.08,389.64,495.57,5,2,3,4.33333333333333,4,435.43
10924,2,1,1,1,5,5,5,2,3,492.19,449.18,565.33,5,5,5,5,4,502.233333333333
10925,2,1,3,1,4,4,3,4,4,376.16,433.3,594.05,5,3,5,5,3.8,467.836666666667
10926,2,1,1,2,5,4,3,2,2,492.19,492.84,466.85,5,5,4,4.66666666666667,3.2,483.96
10927,2,1,1,1,5,5,5,3,3,492.19,600.02,450.43,5,5,5,5,4.2,514.213333333333
10928,2,1,1,1,5,5,5,5,5,492.19,433.3,495.57,5,5,5,5,5,473.686666666667
10929,2,2,3,2,3,3,2,2,2,357.45,441.24,421.71,4,3,4,4,2.4,406.8
10930,1,2,2,1,5,5,3,3,4,492.19,365.82,594.05,4,4,5,4.33333333333333,4,484.02
10931,1,1,1,1,4,4,5,5,5,492.19,409.48,565.33,5,5,5,5,4.6,489
10932,1,2,3,3,3,3,3,1,1,357.45,389.64,466.85,4,3,3,3.66666666666667,2.2,404.646666666667
10933,1,1,2,2,4,3,3,1,1,492.19,524.6,524.3,5,4,4,4.66666666666667,2.4,513.696666666667
10934,1,2,3,2,4,4,3,3,3,334.99,369.79,339.64,4,3,4,4,3.4,348.14
10935,1,3,2,2,4,3,3,3,3,346.22,405.52,421.71,3,4,4,3.33333333333333,3.2,391.15
10936,1,2,2,2,5,5,4,3,3,421.08,369.79,524.3,4,4,4,4,4,438.39
10937,2,1,1,1,5,5,5,4,4,492.19,469.03,651.5,5,5,5,5,4.6,537.573333333333
10938,2,1,1,1,5,5,5,1,1,421.08,469.03,405.29,5,5,5,5,3.4,431.8
10939,2,2,2,2,3,3,3,4,4,346.22,389.64,372.47,4,4,4,4,3.4,369.443333333333
10940,2,1,1,1,5,5,5,5,5,383.65,385.67,495.57,5,5,5,5,5,421.63
10941,2,1,2,1,4,3,3,3,3,376.16,600.02,524.3,5,4,5,5,3.2,500.16
10942,2,3,4,3,4,4,4,3,3,383.65,433.3,524.3,3,2,3,3,3.6,447.083333333333
10943,2,2,1,1,5,4,3,2,3,376.16,469.03,495.57,4,5,5,4.33333333333333,3.4,446.92
10944,2,3,3,2,3,3,4,3,3,346.22,330.1,421.71,3,3,4,3.33333333333333,3.2,366.01
10945,2,1,1,1,3,3,3,3,3,342.48,405.52,392.98,5,5,5,5,3,380.326666666667
10946,2,1,4,1,3,2,3,3,1,342.48,405.52,421.71,5,2,5,5,2.4,389.903333333333
10947,2,1,1,1,5,5,5,4,4,421.08,524.6,495.57,5,5,5,5,4.6,480.416666666667
10948,2,2,2,1,3,3,2,3,2,383.65,353.91,466.85,4,4,5,4.33333333333333,2.6,401.47
10949,1,3,3,3,4,4,4,3,3,376.16,385.67,466.85,3,3,3,3,3.6,409.56
10950,2,2,1,3,3,3,3,2,2,331.25,286.43,351.95,4,5,3,3.66666666666667,2.6,323.21
10951,1,5,4,2,4,4,3,3,3,421.08,389.64,466.85,1,2,4,2,3.4,425.856666666667
10952,1,5,1,1,4,3,3,3,2,372.42,338.04,392.98,1,5,5,2.33333333333333,3,367.813333333333
10953,1,4,4,5,5,3,4,2,3,357.45,286.43,351.95,2,2,1,1.66666666666667,3.4,331.943333333333
10954,1,2,3,3,4,3,3,5,4,357.45,600.02,565.33,4,3,3,3.66666666666667,3.8,507.6
10955,1,3,3,3,3,3,4,3,3,346.22,286.43,434.02,3,3,3,3,3.2,355.556666666667
10956,1,1,2,2,3,3,3,4,2,421.08,433.3,405.29,5,4,4,4.66666666666667,3,419.89
10957,1,5,5,3,5,5,3,3,5,383.65,377.73,405.29,1,1,3,1.66666666666667,4.2,388.89
10958,1,5,5,5,5,5,2,2,2,346.22,369.79,434.02,1,1,1,1,3.2,383.343333333333
10959,1,1,3,2,3,3,3,3,2,421.08,385.67,450.43,5,3,4,4.66666666666667,2.8,419.06
10960,1,4,4,3,3,3,2,4,3,492.19,385.67,450.43,2,2,3,2.33333333333333,3,442.763333333333
10961,1,2,2,1,4,4,3,4,4,421.08,433.3,524.3,4,4,5,4.33333333333333,3.8,459.56
10962,1,1,1,1,4,4,3,4,3,492.19,600.02,565.33,5,5,5,5,3.6,552.513333333333
10963,1,2,2,1,4,5,3,3,3,421.08,469.03,524.3,4,4,5,4.33333333333333,3.6,471.47
10964,2,2,1,1,3,2,3,2,5,383.65,476.96,524.3,4,5,5,4.33333333333333,3,461.636666666667
10965,2,5,5,5,4,4,5,1,1,492.19,405.52,392.98,1,1,1,1,3,430.23
10966,2,1,5,2,5,5,3,3,3,421.08,600.02,594.05,5,1,4,4.66666666666667,3.8,538.383333333333
10967,2,1,1,1,5,5,5,5,5,492.19,600.02,524.3,5,5,5,5,5,538.836666666667
10968,2,3,4,3,3,3,3,3,3,383.65,381.7,565.33,3,2,3,3,3,443.56
10969,2,2,2,2,5,5,5,3,2,368.68,433.3,466.85,4,4,4,4,4,422.943333333333
10970,2,2,3,3,3,3,5,2,4,492.19,600.02,565.33,4,3,3,3.66666666666667,3.4,552.513333333333
10971,2,1,3,3,4,4,3,4,4,376.16,600.02,421.71,5,3,3,4.33333333333333,3.8,465.963333333333
10972,2,2,1,1,4,4,3,2,2,492.19,433.3,450.43,4,5,5,4.33333333333333,3,458.64
10973,2,3,2,1,4,4,3,1,1,492.19,600.02,594.05,3,4,5,3.66666666666667,2.6,562.086666666667
10974,2,1,1,1,5,5,4,2,2,376.16,476.96,450.43,5,5,5,5,3.6,434.516666666667
10975,2,2,4,4,4,4,3,2,2,421.08,600.02,450.43,4,2,2,3.33333333333333,3,490.51
10976,1,2,3,2,4,4,3,2,3,421.08,405.52,495.57,4,3,4,4,3.2,440.723333333333
10977,1,1,1,1,4,4,5,1,2,421.08,600.02,594.05,5,5,5,5,3.2,538.383333333333
10978,2,1,3,1,5,5,3,5,5,492.19,600.02,594.05,5,3,5,5,4.6,562.086666666667
10979,1,4,4,4,3,4,4,3,3,421.08,433.3,450.43,2,2,2,2,3.4,434.936666666667
10980,1,1,2,1,5,5,4,3,3,492.19,469.03,565.33,5,4,5,5,4,508.85
10981,1,2,1,1,2,3,3,3,5,492.19,421.39,524.3,4,5,5,4.33333333333333,3.2,479.293333333333
10982,1,2,2,1,4,5,4,4,3,383.65,345.97,524.3,4,4,5,4.33333333333333,4,417.973333333333
10983,1,5,2,2,4,4,4,4,4,492.19,469.03,495.57,1,4,4,2,4,485.596666666667
10984,1,3,2,1,4,4,3,4,2,383.65,369.79,434.02,3,4,5,3.66666666666667,3.4,395.82
10985,1,3,3,3,3,3,3,3,3,492.19,409.48,524.3,3,3,3,3,3,475.323333333333
10986,1,1,1,1,5,4,5,5,5,342.48,286.43,339.64,5,5,5,5,4.8,322.85
10987,1,5,4,3,5,5,3,5,5,492.19,469.03,524.3,1,2,3,1.66666666666667,4.6,495.173333333333
10988,1,3,3,2,3,3,2,1,1,376.16,338.04,405.29,3,3,4,3.33333333333333,2,373.163333333333
10989,1,1,2,1,3,3,3,4,3,383.65,476.96,466.85,5,4,5,5,3.2,442.486666666667
10990,1,2,2,3,2,2,2,2,2,421.08,413.45,351.95,4,4,3,3.66666666666667,2,395.493333333333
10991,2,3,2,2,4,5,4,4,4,492.19,365.82,405.29,3,4,4,3.33333333333333,4.2,421.1
10992,2,3,3,2,4,4,3,2,3,376.16,469.03,450.43,3,3,4,3.33333333333333,3.2,431.873333333333
10993,2,2,1,2,3,3,4,4,2,383.65,385.67,315.02,4,5,4,4,3.2,361.446666666667
10994,2,4,2,2,4,4,3,2,2,421.08,449.18,450.43,2,4,4,2.66666666666667,3,440.23
10995,2,1,2,1,4,3,4,1,4,492.19,413.45,421.71,5,4,5,5,3.2,442.45
10996,2,4,5,2,2,2,1,1,1,342.48,290.4,351.95,2,1,4,2.66666666666667,1.4,328.276666666667
10997,2,5,5,5,5,5,5,5,5,421.08,476.96,524.3,1,1,1,1,5,474.113333333333
10998,2,2,3,2,3,3,5,3,2,346.22,306.28,392.98,4,3,4,4,3.2,348.493333333333
10999,2,1,1,1,5,5,4,3,3,383.65,600.02,434.02,5,5,5,5,4,472.563333333333
11000,2,1,1,1,3,4,3,1,5,346.22,409.48,372.47,5,5,5,5,3.2,376.056666666667
11001,2,4,2,2,3,3,3,3,3,492.19,381.7,450.43,2,4,4,2.66666666666667,3,441.44
11002,2,3,5,1,5,5,5,5,5,421.08,492.84,495.57,3,1,5,3.66666666666667,5,469.83
11003,2,2,2,2,4,4,5,4,5,492.19,453.15,495.57,4,4,4,4,4.4,480.303333333333
11004,1,3,3,3,4,3,3,3,3,342.48,342,524.3,3,3,3,3,3.2,402.926666666667
11005,1,3,4,3,3,4,3,3,3,492.19,302.31,450.43,3,2,3,3,3.2,414.976666666667
11006,1,1,1,1,4,3,4,3,3,368.68,385.67,466.85,5,5,5,5,3.4,407.066666666667
11007,1,1,1,1,5,5,5,3,5,492.19,524.6,651.5,5,5,5,5,4.6,556.096666666667
11008,1,2,3,3,3,3,3,3,3,346.22,322.16,392.98,4,3,3,3.66666666666667,3,353.786666666667
11009,1,2,2,2,4,4,1,1,1,421.08,413.45,466.85,4,4,4,4,2.2,433.793333333333
11010,1,1,1,1,5,5,4,3,5,492.19,389.64,565.33,5,5,5,5,4.4,482.386666666667
11011,1,4,3,2,4,4,3,4,4,376.16,286.43,524.3,2,3,4,2.66666666666667,3.8,395.63
11012,1,3,3,3,3,5,3,3,1,492.19,353.91,421.71,3,3,3,3,3,422.603333333333
11013,1,1,2,1,4,4,3,NA,NA,492.19,345.97,594.05,5,4,5,5,NA,477.403333333333
11014,1,2,3,2,4,3,3,2,2,383.65,405.52,594.05,4,3,4,4,2.8,461.073333333333
11015,1,2,2,2,4,4,3,3,4,492.19,433.3,524.3,4,4,4,4,3.6,483.263333333333
11016,2,1,3,2,4,4,4,3,3,492.19,433.3,565.33,5,3,4,4.66666666666667,3.6,496.94
11017,2,1,2,1,5,4,4,3,3,383.65,381.7,392.98,5,4,5,5,3.8,386.11
11018,2,3,4,3,2,2,3,2,3,376.16,389.64,565.33,3,2,3,3,2.4,443.71
11019,2,3,4,3,4,4,3,2,2,372.42,405.52,466.85,3,2,3,3,3,414.93
11020,2,1,1,1,4,5,5,1,1,421.08,361.85,594.05,5,5,5,5,3.2,458.993333333333
11021,2,1,4,2,4,3,3,3,4,376.16,334.07,450.43,5,2,4,4.66666666666667,3.4,386.886666666667
11022,2,3,3,2,4,4,3,4,4,492.19,413.45,565.33,3,3,4,3.33333333333333,3.8,490.323333333333
11023,2,2,3,2,3,3,4,1,4,421.08,600.02,565.33,4,3,4,4,3,528.81
11024,2,3,2,2,4,3,3,2,3,492.19,381.7,524.3,3,4,4,3.33333333333333,3,466.063333333333
11025,2,1,3,2,3,3,3,3,3,376.16,405.52,405.29,5,3,4,4.66666666666667,3,395.656666666667
11026,2,3,2,2,4,4,4,3,4,421.08,449.18,594.05,3,4,4,3.33333333333333,3.8,488.103333333333
11027,2,4,4,4,4,4,4,1,4,492.19,413.45,651.5,2,2,2,2,3.4,519.046666666667
11028,2,2,2,1,3,4,4,4,4,383.65,318.19,392.98,4,4,5,4.33333333333333,3.8,364.94
11029,2,1,2,2,4,3,2,2,3,376.16,385.67,594.05,5,4,4,4.66666666666667,2.8,451.96
11030,2,3,3,2,3,3,4,3,4,368.68,330.1,495.57,3,3,4,3.33333333333333,3.4,398.116666666667
11031,1,1,1,1,3,4,3,3,3,368.68,433.3,405.29,5,5,5,5,3.2,402.423333333333
11032,1,1,2,1,5,5,5,3,3,376.16,449.18,594.05,5,4,5,5,4.2,473.13
11033,1,4,4,2,4,4,4,3,3,492.19,353.91,495.57,2,2,4,2.66666666666667,3.6,447.223333333333
11034,1,1,1,1,3,4,4,4,5,492.19,381.7,651.5,5,5,5,5,4,508.463333333333
11035,1,3,3,2,3,3,3,3,3,357.45,318.19,351.95,3,3,4,3.33333333333333,3,342.53
11036,1,4,3,2,4,4,3,3,3,334.99,330.1,466.85,2,3,4,2.66666666666667,3.4,377.313333333333
11037,1,4,2,2,4,3,3,4,3,376.16,345.97,405.29,2,4,4,2.66666666666667,3.4,375.806666666667
11038,1,1,1,1,5,5,4,4,4,492.19,449.18,495.57,5,5,5,5,4.4,478.98
11039,1,2,2,2,4,4,5,4,3,372.42,361.85,524.3,4,4,4,4,4,419.523333333333
11040,1,3,4,2,4,4,4,2,4,383.65,389.64,421.71,3,2,4,3.33333333333333,3.6,398.333333333333
11041,1,2,2,1,4,4,4,3,3,492.19,389.64,524.3,4,4,5,4.33333333333333,3.6,468.71
11042,1,2,1,3,3,4,3,3,2,346.22,290.4,392.98,4,5,3,3.66666666666667,3,343.2
11043,2,1,1,1,5,5,4,4,4,492.19,600.02,434.02,5,5,5,5,4.4,508.743333333333
11044,2,2,3,2,2,3,2,2,3,357.45,294.37,372.47,4,3,4,4,2.4,341.43
11045,2,2,2,1,4,5,4,5,4,383.65,433.3,524.3,4,4,5,4.33333333333333,4.4,447.083333333333
11046,2,1,1,1,4,4,3,3,4,383.65,433.3,594.05,5,5,5,5,3.6,470.333333333333
11047,2,1,2,2,4,4,5,5,5,492.19,476.96,434.02,5,4,4,4.66666666666667,4.6,467.723333333333
11048,2,1,1,1,5,4,5,3,3,492.19,409.48,421.71,5,5,5,5,4,441.126666666667
11049,2,2,4,2,4,4,4,3,4,421.08,476.96,594.05,4,2,4,4,3.8,497.363333333333
11050,2,4,4,4,5,4,4,4,4,492.19,385.67,594.05,2,2,2,2,4.2,490.636666666667
11051,2,3,4,2,4,4,5,2,2,492.19,373.76,594.05,3,2,4,3.33333333333333,3.4,486.666666666667
11052,2,4,4,4,3,4,3,2,2,376.16,353.91,434.02,2,2,2,2,2.8,388.03
11053,2,1,2,3,3,3,3,3,3,383.65,409.48,565.33,5,4,3,4.33333333333333,3,452.82
11054,2,2,2,2,4,4,3,4,3,376.16,353.91,405.29,4,4,4,4,3.6,378.453333333333
11055,1,5,3,3,3,3,2,NA,1,492.19,345.97,434.02,1,3,3,1.66666666666667,NA,424.06
11056,2,1,1,1,5,5,5,5,5,492.19,600.02,651.5,5,5,5,5,5,581.236666666667
11057,1,3,2,2,3,3,3,3,4,376.16,433.3,565.33,3,4,4,3.33333333333333,3.2,458.263333333333
11058,1,1,1,2,5,4,5,2,4,421.08,413.45,565.33,5,5,4,4.66666666666667,4,466.62
11059,1,2,2,2,2,2,2,2,2,421.08,413.45,434.02,4,4,4,4,2,422.85
11060,1,1,1,1,2,3,3,2,1,376.16,365.82,450.43,5,5,5,5,2.2,397.47
11061,1,1,1,1,3,3,4,5,4,346.22,345.97,434.02,5,5,5,5,3.8,375.403333333333
11062,1,5,5,2,3,2,3,2,3,383.65,334.07,495.57,1,1,4,2,2.6,404.43
11063,1,2,2,2,3,2,5,3,4,421.08,389.64,466.85,4,4,4,4,3.4,425.856666666667
11064,1,2,2,2,4,3,3,1,5,492.19,369.79,524.3,4,4,4,4,3.2,462.093333333333
11065,1,1,1,1,3,4,2,2,3,334.99,381.7,450.43,5,5,5,5,2.8,389.04
11066,1,1,2,1,3,3,4,3,4,342.48,385.67,495.57,5,4,5,5,3.4,407.906666666667
11067,1,3,4,2,4,4,5,4,4,421.08,338.04,524.3,3,2,4,3.33333333333333,4.2,427.806666666667
11068,2,1,2,1,4,5,4,5,5,383.65,385.67,565.33,5,4,5,5,4.6,444.883333333333
11069,2,4,4,4,4,3,3,3,3,492.19,433.3,565.33,2,2,2,2,3.2,496.94
11070,2,2,4,3,3,3,3,3,3,492.19,476.96,466.85,4,2,3,3.66666666666667,3,478.666666666667
11071,2,1,2,1,5,5,4,3,3,492.19,600.02,594.05,5,4,5,5,4,562.086666666667
11072,2,NA,NA,3,3,4,4,4,4,334.99,286.43,306.81,NA,NA,3,NA,3.8,309.41
11073,2,3,3,3,3,3,3,3,3,376.16,433.3,434.02,3,3,3,3,3,414.493333333333
11074,2,4,4,3,5,5,4,5,4,376.16,433.3,466.85,2,2,3,2.33333333333333,4.6,425.436666666667
11075,2,3,3,2,4,3,3,3,3,357.45,433.3,495.57,3,3,4,3.33333333333333,3.2,428.773333333333
11076,1,1,3,3,3,4,2,2,2,492.19,405.52,495.57,5,3,3,4.33333333333333,2.6,464.426666666667
11077,1,2,2,2,4,4,4,4,4,421.08,369.79,524.3,4,4,4,4,4,438.39
11078,1,3,3,3,3,3,3,3,3,376.16,385.67,450.43,3,3,3,3,3,404.086666666667
11079,1,1,1,1,3,3,4,1,1,346.22,342,466.85,5,5,5,5,2.4,385.023333333333
11080,1,2,3,3,3,3,5,3,3,376.16,330.1,405.29,4,3,3,3.66666666666667,3.4,370.516666666667
11081,1,1,1,1,3,3,3,3,3,342.48,334.07,466.85,5,5,5,5,3,381.133333333333
11082,1,5,1,1,3,4,5,2,3,357.45,353.91,392.98,1,5,5,2.33333333333333,3.4,368.113333333333
11083,1,1,1,1,4,5,5,4,3,492.19,441.24,524.3,5,5,5,5,4.2,485.91
11084,1,2,2,2,3,3,2,2,2,376.16,405.52,466.85,4,4,4,4,2.4,416.176666666667
11085,1,3,3,3,3,4,3,3,3,492.19,409.48,466.85,3,3,3,3,3.2,456.173333333333
11086,1,3,4,4,3,3,3,3,3,346.22,361.85,466.85,3,2,2,2.66666666666667,3,391.64
11087,2,2,2,1,5,5,5,5,4,368.68,453.15,565.33,4,4,5,4.33333333333333,4.8,462.386666666667
11088,2,1,2,2,4,4,3,3,3,383.65,600.02,594.05,5,4,4,4.66666666666667,3.4,525.906666666667
11089,2,1,3,3,5,5,4,3,3,492.19,282.46,565.33,5,3,3,4.33333333333333,4,446.66
11090,2,2,2,1,3,3,3,2,2,346.22,421.39,434.02,4,4,5,4.33333333333333,2.6,400.543333333333
11091,2,3,2,2,3,3,3,3,3,492.19,389.64,651.5,3,4,4,3.33333333333333,3,511.11
11092,2,1,2,2,3,4,5,3,4,383.65,441.24,434.02,5,4,4,4.66666666666667,3.8,419.636666666667
11093,2,2,3,2,4,4,3,4,4,376.16,353.91,495.57,4,3,4,4,3.8,408.546666666667
11094,1,4,2,1,5,4,5,4,4,421.08,433.3,651.5,2,4,5,3,4.4,501.96
11095,1,5,5,5,5,5,5,3,3,368.68,334.07,392.98,1,1,1,1,4.2,365.243333333333
11096,1,1,4,1,4,5,5,5,4,492.19,369.79,466.85,5,2,5,5,4.6,442.943333333333
11097,1,5,2,2,3,2,4,3,4,376.16,409.48,524.3,1,4,4,2,3.2,436.646666666667
11098,1,2,1,1,3,2,3,2,1,334.99,334.07,339.64,4,5,5,4.33333333333333,2.2,336.233333333333
11099,1,1,1,1,3,3,3,2,2,346.22,310.25,327.33,5,5,5,5,2.6,327.933333333333
11100,1,3,3,1,5,5,5,3,3,372.42,453.15,392.98,3,3,5,3.66666666666667,4.2,406.183333333333
11101,1,1,1,1,5,2,5,1,1,421.08,369.79,421.71,5,5,5,5,2.8,404.193333333333
11102,1,3,3,2,4,3,3,3,4,372.42,389.64,466.85,3,3,4,3.33333333333333,3.4,409.636666666667
11103,1,1,1,1,5,3,5,3,3,492.19,453.15,565.33,5,5,5,5,3.8,503.556666666667
11104,1,2,4,4,3,4,3,2,3,342.48,286.43,372.47,4,2,2,3.33333333333333,3,333.793333333333
11105,1,5,5,1,4,4,2,4,3,357.45,345.97,339.64,1,1,5,2.33333333333333,3.4,347.686666666667
11106,1,2,2,2,3,3,NA,3,3,376.16,377.73,594.05,4,4,4,4,NA,449.313333333333
11107,2,2,2,2,4,4,3,2,2,368.68,469.03,495.57,4,4,4,4,3,444.426666666667
11108,2,3,4,2,3,3,3,3,3,342.48,409.48,339.64,3,2,4,3.33333333333333,3,363.866666666667
11109,2,1,1,1,3,5,4,4,3,372.42,353.91,565.33,5,5,5,5,3.8,430.553333333333
11110,2,1,5,1,5,5,5,5,5,492.19,413.45,594.05,5,1,5,5,5,499.896666666667
11111,2,1,3,1,4,4,4,4,3,383.65,365.82,495.57,5,3,5,5,3.8,415.013333333333
11112,2,3,3,3,4,4,4,4,4,368.68,413.45,594.05,3,3,3,3,4,458.726666666667
11113,2,2,1,2,3,3,3,3,3,357.45,286.43,434.02,4,5,4,4,3,359.3
11114,2,1,3,1,4,5,2,2,4,357.45,318.19,405.29,5,3,5,5,3.4,360.31
11115,2,1,2,1,4,4,3,2,2,376.16,405.52,495.57,5,4,5,5,3,425.75
11116,2,2,2,2,3,3,4,2,4,346.22,389.64,434.02,4,4,4,4,3.2,389.96
11117,2,3,3,3,3,3,3,3,3,421.08,373.76,466.85,3,3,3,3,3,420.563333333333
11118,1,3,3,3,3,3,3,3,3,372.42,385.67,524.3,3,3,3,3,3,427.463333333333
11119,1,1,3,1,3,3,3,3,3,376.16,282.46,273.98,5,3,5,5,3,310.866666666667
11120,1,5,4,1,4,4,4,2,2,421.08,409.48,405.29,1,2,5,2.33333333333333,3.2,411.95
11121,1,5,5,5,1,1,1,1,1,357.45,389.64,434.02,1,1,1,1,1,393.703333333333
11122,1,2,3,1,3,3,3,2,2,334.99,298.34,372.47,4,3,5,4.33333333333333,2.6,335.266666666667
11123,1,5,5,1,4,5,4,4,5,376.16,453.15,565.33,1,1,5,2.33333333333333,4.4,464.88
11124,1,4,2,1,4,4,4,2,2,357.45,318.19,434.02,2,4,5,3,3.2,369.886666666667
11125,1,5,4,3,4,4,3,5,5,421.08,334.07,524.3,1,2,3,1.66666666666667,4.2,426.483333333333
11126,1,3,1,1,3,3,3,3,3,376.16,401.55,495.57,3,5,5,3.66666666666667,3,424.426666666667
11127,1,1,1,1,3,4,3,1,1,383.65,330.1,495.57,5,5,5,5,2.4,403.106666666667
11128,1,1,1,1,3,3,3,3,3,492.19,401.55,651.5,5,5,5,5,3,515.08
11129,1,2,3,2,4,3,3,2,2,492.19,385.67,565.33,4,3,4,4,2.8,481.063333333333
11130,2,1,1,1,4,4,3,3,4,372.42,377.73,405.29,5,5,5,5,3.6,385.146666666667
11131,2,2,2,1,4,5,5,3,3,372.42,449.18,495.57,4,4,5,4.33333333333333,4,439.056666666667
11132,2,1,1,1,5,5,5,5,4,492.19,433.3,565.33,5,5,5,5,4.8,496.94
